version,caseid,profile_gender,profile_age,profile_state,profile_relig,w3qual,w3p_ideo,w3reg,w3regstate,w3turnout,w3hsvote,w3hswho,w3dthonest,w3dem1honest,w3socmedia2_f,w3socmedia2_i,w3socmedia2_s,w3socmedia2_t,w3startdt,w3enddt,w3device
ANES 2020-22 Social Media Study 20230705,4581,1,55,IL,1,1,-6,1,-1,4,1,1,5,2,1,-7,-7,-7,11/10/2022 17:04,11/10/2022 18:34,Desktop
ANES 2020-22 Social Media Study 20230705,4582,2,64,NE,2,1,-6,1,-1,4,1,2,1,5,1,2,2,2,11/10/2022 19:13,11/10/2022 19:38,Desktop
ANES 2020-22 Social Media Study 20230705,4583,2,32,WA,12,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4584,1,46,WA,2,1,-6,1,-1,3,2,-1,4,4,2,2,2,2,11/10/2022 19:12,11/10/2022 19:55,Smartphone
ANES 2020-22 Social Media Study 20230705,4585,2,43,WA,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,4586,2,49,CA,2,1,-6,1,-1,4,1,2,5,5,1,2,2,1,11/13/2022 15:34,11/13/2022 16:05,Smartphone
ANES 2020-22 Social Media Study 20230705,4587,1,42,NY,9,1,-6,1,-1,4,1,1,5,4,1,1,2,2,11/10/2022 17:50,11/10/2022 18:05,Desktop
ANES 2020-22 Social Media Study 20230705,4588,2,62,CT,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4589,1,62,IL,14,1,-6,1,-1,4,1,2,2,5,2,2,2,2,11/10/2022 22:05,11/10/2022 22:38,Desktop
ANES 2020-22 Social Media Study 20230705,4590,1,55,KS,10,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,4591,2,37,PA,10,1,2,1,-1,4,1,1,5,2,1,1,1,2,11/10/2022 18:50,11/10/2022 19:09,Smartphone
ANES 2020-22 Social Media Study 20230705,4592,2,32,OH,12,1,-6,1,-1,2,2,-1,5,3,1,1,1,1,11/10/2022 15:19,11/11/2022 16:32,Smartphone
ANES 2020-22 Social Media Study 20230705,4593,2,46,TX,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4594,2,32,CA,14,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4595,1,24,IN,14,1,-6,2,-1,2,2,-1,4,5,1,2,2,2,11/10/2022 23:40,11/11/2022 20:58,Smartphone
ANES 2020-22 Social Media Study 20230705,4596,2,63,MI,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,4597,2,31,CA,9,1,-6,1,-1,4,1,1,5,2,2,1,2,2,11/10/2022 18:59,11/10/2022 19:35,Smartphone
ANES 2020-22 Social Media Study 20230705,4598,1,69,DE,10,1,-6,1,-1,4,1,3,5,2,1,2,2,1,11/11/2022 18:30,11/11/2022 19:27,Desktop
ANES 2020-22 Social Media Study 20230705,4599,2,39,SD,2,1,-6,1,-1,4,1,1,5,3,1,1,1,1,11/12/2022 15:18,11/12/2022 15:50,Smartphone
ANES 2020-22 Social Media Study 20230705,4600,1,43,PA,2,1,-6,1,-1,4,1,1,5,4,1,2,2,2,11/11/2022 23:22,11/11/2022 23:47,Smartphone
ANES 2020-22 Social Media Study 20230705,4601,1,55,NE,1,1,6,1,-1,4,1,2,5,3,1,2,1,1,11/10/2022 17:50,11/10/2022 18:45,Desktop
ANES 2020-22 Social Media Study 20230705,4602,2,33,MS,12,1,-6,1,-1,1,2,-1,5,5,1,1,1,1,11/10/2022 17:37,11/10/2022 18:04,Smartphone
ANES 2020-22 Social Media Study 20230705,4603,2,60,TX,14,1,-6,1,-1,1,2,-1,5,3,1,1,2,2,11/10/2022 23:09,11/10/2022 23:34,Tablet
ANES 2020-22 Social Media Study 20230705,4604,1,33,UT,14,1,-6,1,-1,4,1,2,1,5,1,2,2,2,11/10/2022 19:04,11/10/2022 19:39,Smartphone
ANES 2020-22 Social Media Study 20230705,4605,2,47,CA,1,1,-6,1,-1,4,1,2,4,5,1,1,2,2,11/10/2022 14:28,11/10/2022 14:48,Desktop
ANES 2020-22 Social Media Study 20230705,4606,2,48,IL,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4607,1,72,AK,9,1,-6,1,-1,4,1,1,5,1,2,2,2,2,11/22/2022 15:41,11/22/2022 16:14,Desktop
ANES 2020-22 Social Media Study 20230705,4608,2,39,SC,12,1,5,1,SC,4,2,-1,5,2,2,2,2,2,11/11/2022 8:54,11/11/2022 9:14,Smartphone
ANES 2020-22 Social Media Study 20230705,4609,1,29,CT,9,1,-6,1,-1,4,1,1,5,2,2,2,2,2,11/10/2022 16:40,11/10/2022 17:08,Smartphone
ANES 2020-22 Social Media Study 20230705,4610,2,70,NY,1,1,-6,1,-1,4,1,2,5,3,1,-7,-7,-7,11/10/2022 16:43,11/11/2022 20:47,Desktop
ANES 2020-22 Social Media Study 20230705,4611,2,57,CA,1,1,-6,1,-1,4,1,1,5,1,-7,2,-7,-7,11/10/2022 20:57,11/10/2022 21:22,Desktop
ANES 2020-22 Social Media Study 20230705,4612,1,74,IL,2,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,4614,2,31,GA,1,1,-6,1,-1,4,1,3,4,4,-1,-1,-1,-1,11/12/2022 18:29,11/12/2022 19:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4615,1,61,CA,2,1,-6,1,-1,4,1,1,5,2,1,2,2,1,11/16/2022 19:45,11/16/2022 20:18,Desktop
ANES 2020-22 Social Media Study 20230705,4616,1,40,MI,1,1,-6,1,-1,4,1,1,5,4,1,2,2,2,11/10/2022 21:23,11/10/2022 21:53,Smartphone
ANES 2020-22 Social Media Study 20230705,4617,1,80,WA,14,1,-6,1,-1,4,1,1,5,3,2,2,2,2,11/9/2022 10:46,11/9/2022 11:14,Desktop
ANES 2020-22 Social Media Study 20230705,4618,1,57,MI,2,1,-6,1,-1,4,1,2,3,5,1,2,2,2,11/10/2022 15:49,11/10/2022 16:39,Desktop
ANES 2020-22 Social Media Study 20230705,4619,2,33,FL,1,1,-6,1,-1,1,2,-1,1,5,2,1,1,2,11/13/2022 19:07,11/13/2022 20:01,Smartphone
ANES 2020-22 Social Media Study 20230705,4620,1,44,IN,1,1,-6,1,-1,3,1,2,4,3,2,2,2,2,11/11/2022 14:28,11/11/2022 15:37,Smartphone
ANES 2020-22 Social Media Study 20230705,4621,1,48,CA,12,1,-6,1,-1,4,1,2,2,5,2,1,2,2,11/9/2022 16:18,11/9/2022 16:53,Smartphone
ANES 2020-22 Social Media Study 20230705,4622,2,70,MT,12,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,4623,2,67,MO,1,1,-6,1,-1,4,1,1,5,1,2,2,2,2,11/11/2022 12:42,11/11/2022 16:32,Smartphone
ANES 2020-22 Social Media Study 20230705,4624,1,74,NM,12,1,-6,1,-1,4,1,2,3,5,2,2,2,2,11/10/2022 18:04,11/10/2022 18:28,Desktop
ANES 2020-22 Social Media Study 20230705,4625,1,44,CA,14,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4626,2,62,MD,1,1,-6,1,-1,4,1,1,5,4,1,1,1,1,11/11/2022 16:13,11/12/2022 19:59,Smartphone
ANES 2020-22 Social Media Study 20230705,4627,1,45,IL,9,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,4628,2,28,NY,14,1,-6,1,-1,4,1,1,5,2,1,1,2,2,11/28/2022 18:42,11/28/2022 19:04,Desktop
ANES 2020-22 Social Media Study 20230705,4629,1,80,SD,2,1,-6,1,-1,4,1,2,5,4,2,2,2,2,11/10/2022 16:25,11/10/2022 16:59,Desktop
ANES 2020-22 Social Media Study 20230705,4630,1,21,GA,1,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4631,2,41,IA,10,1,-6,1,-1,2,2,-1,5,3,1,1,1,2,11/10/2022 18:12,11/10/2022 18:36,Smartphone
ANES 2020-22 Social Media Study 20230705,4632,1,68,MA,14,1,-6,1,-1,4,1,1,5,2,1,1,-7,-7,11/10/2022 14:03,11/11/2022 8:49,Desktop
ANES 2020-22 Social Media Study 20230705,4633,2,28,GA,12,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4634,2,69,NY,14,1,-6,1,-1,4,1,1,5,3,1,1,2,1,11/10/2022 19:25,11/10/2022 19:53,Smartphone
ANES 2020-22 Social Media Study 20230705,4635,2,66,MT,1,1,-6,1,-1,4,1,2,2,5,2,2,2,2,11/9/2022 11:42,11/9/2022 12:12,Smartphone
ANES 2020-22 Social Media Study 20230705,4636,2,59,ME,11,1,1,1,-1,3,2,-1,5,2,1,2,-7,2,11/15/2022 3:58,11/15/2022 12:26,Desktop
ANES 2020-22 Social Media Study 20230705,4637,1,49,IL,14,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4638,1,35,TX,1,1,-6,1,-1,4,2,-1,5,4,1,1,2,2,11/11/2022 17:32,11/12/2022 20:31,Smartphone
ANES 2020-22 Social Media Study 20230705,4639,2,42,UT,14,1,-6,1,-1,4,1,2,4,5,1,1,1,2,11/12/2022 9:26,11/12/2022 10:14,Smartphone
ANES 2020-22 Social Media Study 20230705,4640,1,45,WI,12,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4641,1,48,TN,12,1,-6,1,-1,4,1,1,3,4,1,1,2,2,11/15/2022 12:57,11/15/2022 13:16,Desktop
ANES 2020-22 Social Media Study 20230705,4642,1,37,PA,12,1,-6,1,-1,3,2,-1,5,4,1,2,2,1,11/11/2022 17:10,11/11/2022 17:34,Desktop
ANES 2020-22 Social Media Study 20230705,4643,2,33,SD,2,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,4644,1,80,KY,1,1,-6,1,-1,4,1,2,3,5,-1,-1,-1,-1,11/11/2022 13:32,11/11/2022 14:14,Desktop
ANES 2020-22 Social Media Study 20230705,4645,1,48,AZ,9,1,-6,2,-1,1,2,-1,5,5,1,-7,-7,2,11/18/2022 22:28,11/18/2022 22:52,Smartphone
ANES 2020-22 Social Media Study 20230705,4646,1,76,NC,1,1,7,1,-1,4,1,2,2,5,2,2,2,2,11/10/2022 21:50,11/22/2022 21:15,Desktop
ANES 2020-22 Social Media Study 20230705,4647,1,38,OH,2,1,-6,1,-1,4,2,-1,5,5,1,2,1,2,11/23/2022 7:20,11/23/2022 7:38,Desktop
ANES 2020-22 Social Media Study 20230705,4648,2,77,PA,1,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4649,1,23,ID,9,-6,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4650,2,65,PA,12,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,4651,2,77,OH,12,1,4,1,-1,4,1,1,5,4,2,2,2,2,11/11/2022 9:53,11/11/2022 10:18,Desktop
ANES 2020-22 Social Media Study 20230705,4652,2,24,WA,11,-6,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4653,2,44,TN,14,1,-6,1,-1,4,1,1,5,2,1,1,2,2,11/10/2022 16:45,11/10/2022 17:13,Desktop
ANES 2020-22 Social Media Study 20230705,4654,2,58,VA,9,1,-6,1,-1,4,1,1,5,3,1,2,2,2,11/9/2022 16:56,11/9/2022 17:18,Desktop
ANES 2020-22 Social Media Study 20230705,4655,1,48,PA,14,1,-6,1,-1,4,1,1,5,2,2,2,2,2,11/10/2022 13:44,11/10/2022 13:59,Smartphone
ANES 2020-22 Social Media Study 20230705,4656,1,46,PA,1,1,-6,1,-1,4,1,1,5,2,1,1,2,2,11/10/2022 19:30,11/10/2022 19:48,Desktop
ANES 2020-22 Social Media Study 20230705,4657,2,35,MA,12,1,2,1,-1,4,1,2,5,5,1,1,1,-7,11/11/2022 16:20,11/11/2022 16:51,Smartphone
ANES 2020-22 Social Media Study 20230705,4658,2,71,OH,2,1,4,1,-1,4,1,1,5,1,1,1,-7,2,11/10/2022 15:25,11/10/2022 16:04,Smartphone
ANES 2020-22 Social Media Study 20230705,4659,1,37,TX,2,1,-6,1,-1,1,1,1,2,5,2,2,2,2,11/10/2022 21:01,11/10/2022 21:44,Desktop
ANES 2020-22 Social Media Study 20230705,4660,1,28,OH,1,1,-6,1,-1,1,2,-1,5,5,1,2,1,1,11/27/2022 20:40,11/27/2022 21:35,Smartphone
ANES 2020-22 Social Media Study 20230705,4661,2,56,MD,2,1,-6,1,-1,4,2,-1,5,3,1,1,2,2,11/10/2022 20:12,11/10/2022 20:58,Desktop
ANES 2020-22 Social Media Study 20230705,4662,1,70,CA,1,1,-6,1,-1,4,1,2,4,5,1,2,2,2,11/10/2022 15:22,11/10/2022 15:54,Smartphone
ANES 2020-22 Social Media Study 20230705,4663,1,59,IA,10,1,-6,1,-1,4,1,1,5,1,2,2,2,2,11/9/2022 16:29,11/9/2022 16:58,Smartphone
ANES 2020-22 Social Media Study 20230705,4664,2,46,FL,1,1,-6,1,-1,4,1,2,3,5,2,2,2,2,11/30/2022 21:21,11/30/2022 21:57,Desktop
ANES 2020-22 Social Media Study 20230705,4665,2,69,IA,2,1,-6,1,-1,4,1,2,2,5,1,-7,1,2,11/10/2022 15:13,11/10/2022 15:58,Desktop
ANES 2020-22 Social Media Study 20230705,4666,2,80,IN,1,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4667,1,70,TN,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4668,2,25,OH,11,1,-6,1,-1,4,1,1,5,3,1,1,1,2,11/12/2022 20:17,12/28/2022 20:42,Smartphone
ANES 2020-22 Social Media Study 20230705,4669,2,34,CA,11,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,4670,2,71,IL,2,1,-6,1,-1,1,1,1,5,1,1,2,2,2,11/10/2022 16:23,11/10/2022 16:48,Desktop
ANES 2020-22 Social Media Study 20230705,4671,1,37,WA,12,1,6,1,-1,4,1,2,4,5,1,1,2,2,11/10/2022 18:05,11/12/2022 14:41,Smartphone
ANES 2020-22 Social Media Study 20230705,4672,2,45,CA,12,9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,11/14/2022 20:40,11/14/2022 20:46,Smartphone
ANES 2020-22 Social Media Study 20230705,4673,1,61,OH,14,1,-6,1,-1,4,1,2,4,5,1,2,2,2,11/11/2022 12:30,11/11/2022 13:08,Desktop
ANES 2020-22 Social Media Study 20230705,4674,2,32,AL,11,1,-6,1,AL,1,2,-1,5,1,1,-7,1,2,11/12/2022 15:11,11/12/2022 15:44,Smartphone
ANES 2020-22 Social Media Study 20230705,4675,2,32,CA,11,1,-6,2,-1,3,2,-1,5,4,1,1,1,2,11/10/2022 23:22,11/12/2022 11:27,Smartphone
ANES 2020-22 Social Media Study 20230705,4676,2,39,DC,14,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4677,2,28,ME,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4678,1,64,TX,2,1,3,1,-1,3,2,-1,5,1,-1,-1,-1,-1,11/10/2022 17:53,11/10/2022 18:54,Smartphone
ANES 2020-22 Social Media Study 20230705,4679,1,68,FL,10,1,-6,1,-1,4,1,2,1,5,-1,-1,-1,-1,11/10/2022 15:54,11/10/2022 16:10,Desktop
ANES 2020-22 Social Media Study 20230705,4680,1,19,CO,12,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,4681,1,27,CT,14,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,4682,1,65,TN,1,1,-6,1,-1,4,1,2,2,5,1,2,2,2,11/11/2022 13:44,11/11/2022 14:06,Tablet
ANES 2020-22 Social Media Study 20230705,4683,1,28,TX,12,1,-6,2,-1,2,2,-1,5,5,1,2,2,2,11/11/2022 12:35,11/11/2022 13:11,Desktop
ANES 2020-22 Social Media Study 20230705,4684,2,25,MD,11,1,-6,1,-1,2,2,-1,5,3,1,1,1,1,11/12/2022 14:38,11/15/2022 20:22,Smartphone
ANES 2020-22 Social Media Study 20230705,4685,1,59,TN,12,1,-6,2,-1,1,2,-1,5,3,1,-7,-7,-7,11/12/2022 21:58,11/12/2022 22:21,Smartphone
ANES 2020-22 Social Media Study 20230705,4686,2,48,TX,1,1,-6,1,-1,4,1,2,2,5,1,2,2,2,11/10/2022 19:03,11/10/2022 19:20,Smartphone
ANES 2020-22 Social Media Study 20230705,4687,2,63,NV,1,1,-6,1,-1,4,1,2,2,5,2,2,2,2,11/11/2022 11:24,11/11/2022 12:21,Desktop
ANES 2020-22 Social Media Study 20230705,4688,1,73,CA,1,1,-6,1,-1,4,1,2,3,5,1,2,2,2,11/10/2022 19:01,11/10/2022 19:29,Desktop
ANES 2020-22 Social Media Study 20230705,4689,1,69,GA,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4690,1,62,PA,2,1,-6,1,-1,4,1,2,5,5,1,2,2,2,12/8/2022 10:50,12/8/2022 11:10,Desktop
ANES 2020-22 Social Media Study 20230705,4691,2,37,TX,10,1,2,1,-1,4,1,1,5,4,2,2,-7,-7,11/10/2022 16:40,11/11/2022 6:49,Smartphone
ANES 2020-22 Social Media Study 20230705,4692,1,41,OH,12,1,-6,1,-1,1,2,-1,1,5,1,2,2,2,11/18/2022 14:57,11/22/2022 0:02,Smartphone
ANES 2020-22 Social Media Study 20230705,4693,1,42,CA,11,1,-6,1,-1,4,1,2,3,5,1,2,2,2,12/4/2022 9:02,12/4/2022 9:23,Desktop
ANES 2020-22 Social Media Study 20230705,4694,1,55,PA,12,1,-6,1,-1,4,1,2,4,5,-1,-1,-1,-1,11/10/2022 19:50,11/12/2022 8:51,Smartphone
ANES 2020-22 Social Media Study 20230705,4695,1,52,OK,14,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4696,2,45,TX,2,1,-6,1,-1,4,1,1,5,3,1,1,2,2,11/10/2022 16:20,11/10/2022 16:41,Desktop
ANES 2020-22 Social Media Study 20230705,4697,2,19,LA,1,1,5,1,-1,4,1,2,4,4,-1,-1,-1,-1,11/17/2022 16:03,11/17/2022 16:13,Desktop
ANES 2020-22 Social Media Study 20230705,4698,2,35,MI,11,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,4699,2,50,PA,11,1,-6,1,-1,4,1,2,1,5,1,2,2,2,11/14/2022 12:21,11/14/2022 12:35,Smartphone
ANES 2020-22 Social Media Study 20230705,4700,1,68,MS,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,4701,1,30,OK,11,1,-6,3,-1,1,2,-1,5,5,1,2,2,2,11/11/2022 19:35,11/11/2022 19:51,Smartphone
ANES 2020-22 Social Media Study 20230705,4702,2,27,UT,14,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4703,1,80,TX,10,-6,5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4705,1,58,MI,9,1,2,1,-1,4,1,1,5,2,1,2,2,1,11/18/2022 16:26,11/18/2022 16:47,Desktop
ANES 2020-22 Social Media Study 20230705,4706,1,71,NE,1,1,-6,1,-1,4,1,2,3,5,1,2,2,2,11/10/2022 21:52,11/10/2022 22:32,Smartphone
ANES 2020-22 Social Media Study 20230705,4707,1,69,TX,1,1,-6,1,-1,4,1,2,2,5,2,2,2,2,11/28/2022 21:45,11/28/2022 22:17,Desktop
ANES 2020-22 Social Media Study 20230705,4708,1,80,OH,11,1,-6,1,-1,4,1,1,5,1,1,1,-7,-7,11/10/2022 19:00,11/10/2022 19:33,Desktop
ANES 2020-22 Social Media Study 20230705,4709,2,61,MI,2,1,-6,1,-1,4,1,1,5,2,-1,-1,-1,-1,11/12/2022 14:40,11/13/2022 15:11,Smartphone
ANES 2020-22 Social Media Study 20230705,4710,2,57,OH,12,1,-6,2,-1,1,2,-1,5,3,1,-7,-7,-7,11/12/2022 8:37,11/12/2022 9:07,Smartphone
ANES 2020-22 Social Media Study 20230705,4711,2,39,PA,-1,1,6,2,-1,2,2,-1,2,4,1,2,2,2,11/10/2022 20:51,11/10/2022 21:08,Desktop
ANES 2020-22 Social Media Study 20230705,4712,2,36,MI,12,1,2,1,-1,2,2,-1,4,3,1,1,1,2,11/26/2022 22:29,11/26/2022 23:19,Smartphone
ANES 2020-22 Social Media Study 20230705,4714,2,53,AL,12,1,3,1,-1,1,2,-1,3,3,1,2,2,2,11/15/2022 20:30,11/15/2022 21:23,Smartphone
ANES 2020-22 Social Media Study 20230705,4715,1,64,MN,12,1,-6,1,-1,4,1,2,4,5,1,1,2,2,11/10/2022 12:57,11/10/2022 13:28,Smartphone
ANES 2020-22 Social Media Study 20230705,4716,2,46,CO,12,1,-6,1,-1,4,1,2,4,5,1,2,2,2,11/9/2022 13:21,11/10/2022 11:46,Desktop
ANES 2020-22 Social Media Study 20230705,4717,2,38,MI,10,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4718,2,70,CA,12,1,-6,1,-1,1,2,-1,5,3,2,-7,-7,-7,11/10/2022 18:22,11/10/2022 18:43,Desktop
ANES 2020-22 Social Media Study 20230705,4719,1,37,NY,1,1,5,1,-1,1,1,1,5,1,1,2,2,2,11/12/2022 17:36,11/13/2022 9:17,Desktop
ANES 2020-22 Social Media Study 20230705,4720,2,61,GA,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,4721,1,58,CA,12,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4722,2,59,FL,12,1,-6,1,-1,4,1,2,1,5,-1,-1,-1,-1,11/11/2022 7:44,11/11/2022 8:11,Desktop
ANES 2020-22 Social Media Study 20230705,4723,1,37,NM,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4724,1,44,UT,9,1,-6,1,-1,1,1,1,5,3,1,2,2,1,11/10/2022 19:53,11/10/2022 20:11,Smartphone
ANES 2020-22 Social Media Study 20230705,4725,1,34,IA,1,1,-6,1,-1,4,1,1,5,3,1,1,2,2,11/10/2022 7:32,11/10/2022 8:09,Smartphone
ANES 2020-22 Social Media Study 20230705,4726,1,64,MT,2,1,-6,1,-1,4,1,3,5,3,1,2,2,2,11/12/2022 5:42,11/12/2022 6:07,Desktop
ANES 2020-22 Social Media Study 20230705,4727,2,42,CA,10,1,-6,1,-1,4,1,1,5,2,1,1,2,2,11/10/2022 14:35,11/10/2022 14:55,Desktop
ANES 2020-22 Social Media Study 20230705,4728,1,59,DC,14,1,-6,1,-1,4,1,1,5,2,2,2,2,1,11/13/2022 18:41,11/13/2022 18:56,Desktop
ANES 2020-22 Social Media Study 20230705,4729,2,46,CT,1,1,3,1,-1,4,1,1,5,2,1,1,2,2,11/10/2022 17:52,11/10/2022 18:07,Smartphone
ANES 2020-22 Social Media Study 20230705,4730,1,24,MO,12,1,-6,1,-1,4,1,2,1,5,1,1,1,2,11/18/2022 14:43,11/18/2022 14:59,Smartphone
ANES 2020-22 Social Media Study 20230705,4731,2,37,ID,14,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,4732,1,40,CA,11,1,-6,1,-1,4,1,1,5,1,2,2,2,2,11/10/2022 11:00,11/10/2022 16:39,Desktop
ANES 2020-22 Social Media Study 20230705,4734,2,47,RI,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,4735,2,50,PA,2,1,3,1,-1,4,1,2,4,5,1,1,2,2,11/10/2022 20:59,11/10/2022 21:29,Desktop
ANES 2020-22 Social Media Study 20230705,4736,1,79,CA,1,1,-6,1,-1,1,1,2,2,5,2,2,2,2,11/12/2022 13:54,11/12/2022 14:26,Desktop
ANES 2020-22 Social Media Study 20230705,4737,2,40,NY,2,1,-6,1,-1,4,1,1,5,2,1,1,1,2,11/10/2022 23:06,11/10/2022 23:33,Smartphone
ANES 2020-22 Social Media Study 20230705,4738,2,55,PA,1,1,-6,1,-1,4,1,2,2,5,1,2,2,2,11/12/2022 7:59,11/12/2022 8:30,Smartphone
ANES 2020-22 Social Media Study 20230705,4739,1,56,PA,14,1,-6,1,-1,4,1,2,3,5,1,-7,-7,-7,11/10/2022 23:18,11/10/2022 23:37,Smartphone
ANES 2020-22 Social Media Study 20230705,4740,1,42,IA,14,1,-6,1,-1,4,1,1,5,1,1,2,-7,2,11/23/2022 11:48,12/3/2022 18:39,Smartphone
ANES 2020-22 Social Media Study 20230705,4741,1,34,CA,11,1,-6,1,-1,2,2,-1,4,3,1,1,1,2,11/12/2022 12:37,11/12/2022 13:29,Desktop
ANES 2020-22 Social Media Study 20230705,4742,1,57,MI,1,1,-6,1,-1,4,1,2,3,5,-1,-1,-1,-1,11/10/2022 20:19,11/10/2022 20:42,Desktop
