version,caseid,profile_gender,profile_age,profile_state,profile_relig,w3qual,w3p_ideo,w3reg,w3regstate,w3turnout,w3hsvote,w3hswho,w3dthonest,w3dem1honest,w3socmedia2_f,w3socmedia2_i,w3socmedia2_s,w3socmedia2_t,w3startdt,w3enddt,w3device
ANES 2020-22 Social Media Study 20230705,4539,1,76,SC,2,1,-6,1,-1,4,1,2,3,5,1,2,2,2,2022-11-10 16:18:00,2022-11-10 16:54:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4540,1,46,DE,14,1,-6,2,-1,3,2,-1,5,2,1,2,1,-7,2022-11-12 19:24:00,2022-11-17 11:45:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4545,1,43,SD,1,1,-6,1,-1,2,2,-1,5,5,1,2,2,1,2022-11-10 18:56:00,2022-11-17 11:10:00,Desktop
ANES 2020-22 Social Media Study 20230705,4546,1,65,AZ,1,1,-6,1,-1,4,1,2,5,4,1,2,2,2,2022-11-11 09:55:00,2022-11-13 13:36:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4548,2,49,CA,12,1,-6,1,-1,4,1,2,4,5,1,1,2,2,2022-11-10 12:43:00,2022-11-10 13:17:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4549,1,33,NJ,12,1,-6,1,-1,4,1,2,5,4,2,2,2,2,2022-11-10 16:04:00,2022-11-10 16:28:00,Desktop
ANES 2020-22 Social Media Study 20230705,4550,1,60,OH,12,1,-6,2,-1,2,2,-1,4,4,1,2,2,2,2022-11-11 12:37:00,2022-11-11 13:06:00,Desktop
ANES 2020-22 Social Media Study 20230705,4551,1,58,TX,14,1,-6,1,-1,4,1,1,5,2,1,1,-7,-7,2022-11-12 14:20:00,2022-11-12 14:39:00,Desktop
ANES 2020-22 Social Media Study 20230705,4552,1,37,GA,11,1,-6,1,-1,1,2,-1,3,3,1,2,2,2,2022-11-10 16:39:00,2022-11-10 18:06:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4553,2,43,GA,11,1,-6,1,-1,1,2,-1,3,5,1,1,1,2,2022-11-10 18:45:00,2022-11-10 19:10:00,Desktop
ANES 2020-22 Social Media Study 20230705,4555,2,33,ME,12,1,-6,1,-1,1,2,-1,5,5,1,2,2,2,2022-11-18 05:56:00,2022-11-19 18:37:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4556,1,67,AZ,10,1,-6,1,-1,4,1,1,5,3,2,2,2,2,2022-11-10 19:33:00,2022-11-10 20:00:00,Tablet
ANES 2020-22 Social Media Study 20230705,4557,1,60,CT,2,1,-6,1,-1,4,1,2,4,4,-1,-1,-1,-1,2022-11-10 18:41:00,2022-11-10 19:01:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4558,1,80,KY,11,1,-6,1,-1,-7,1,1,5,1,1,-7,-7,-7,2022-11-10 23:17:00,2022-11-10 23:48:00,Desktop
ANES 2020-22 Social Media Study 20230705,4559,2,54,NY,14,1,-6,2,-1,1,2,-1,5,3,2,2,2,2,2022-11-10 14:42:00,2022-11-11 05:00:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4560,2,55,NY,11,1,3,1,-1,1,2,-1,5,5,1,2,2,2,2022-11-10 15:10:00,2022-11-10 15:37:00,Desktop
ANES 2020-22 Social Media Study 20230705,4562,2,69,VA,12,1,-6,1,-1,4,1,2,2,5,1,2,2,2,2022-11-10 21:36:00,2022-12-16 20:46:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4563,2,52,MI,12,1,-6,1,-1,4,1,1,5,2,1,1,2,2,2022-11-12 06:25:00,2022-11-12 06:45:00,Tablet
ANES 2020-22 Social Media Study 20230705,4564,2,65,KY,1,1,-6,1,-1,4,1,1,5,3,1,-7,-7,-7,2022-11-10 18:55:00,2022-11-10 19:20:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4566,1,73,WV,1,1,6,1,-1,4,1,2,4,5,2,2,2,2,2022-11-10 19:58:00,2022-11-11 02:53:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4567,2,72,UT,14,1,-6,1,-1,4,1,2,4,5,2,2,2,2,2022-11-11 05:38:00,2022-11-11 06:16:00,Desktop
ANES 2020-22 Social Media Study 20230705,4569,2,54,GA,10,1,-6,1,-1,4,1,2,2,5,2,2,2,2,2022-11-10 19:56:00,2022-11-10 20:22:00,Desktop
ANES 2020-22 Social Media Study 20230705,4570,1,38,AZ,1,1,-6,1,-1,4,1,2,4,5,1,1,2,2,2022-11-10 16:28:00,2022-11-10 18:30:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4571,2,48,OK,1,1,-6,1,-1,4,1,1,5,3,1,2,2,2,2022-11-17 14:45:00,2022-11-17 16:43:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4572,2,54,LA,2,1,-6,1,-1,4,1,1,5,2,1,2,2,1,2022-11-12 14:33:00,2022-11-12 14:55:00,Desktop
ANES 2020-22 Social Media Study 20230705,4573,1,65,TX,12,1,-6,1,-1,1,2,-1,5,1,1,1,2,1,2022-11-10 14:40:00,2022-11-10 15:25:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4576,1,62,FL,2,1,-6,1,-1,4,1,1,5,1,-1,-1,-1,-1,2022-11-11 17:31:00,2022-11-11 17:52:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4578,1,41,MA,1,1,-6,1,-1,4,1,1,5,2,1,2,2,2,2022-11-10 21:41:00,2022-11-10 21:57:00,Desktop
ANES 2020-22 Social Media Study 20230705,4579,2,54,NJ,2,1,-6,1,-1,4,1,1,5,4,-1,-1,-1,-1,2022-11-22 07:32:00,2022-11-27 04:19:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4580,2,53,AZ,11,1,-6,1,-1,1,2,-1,5,5,2,2,2,2,2022-11-10 13:39:00,2022-11-10 14:00:00,Desktop
ANES 2020-22 Social Media Study 20230705,4581,1,55,IL,1,1,-6,1,-1,4,1,1,5,2,1,-7,-7,-7,2022-11-10 17:04:00,2022-11-10 18:34:00,Desktop
ANES 2020-22 Social Media Study 20230705,4582,2,64,NE,2,1,-6,1,-1,4,1,2,1,5,1,2,2,2,2022-11-10 19:13:00,2022-11-10 19:38:00,Desktop
ANES 2020-22 Social Media Study 20230705,4584,1,46,WA,2,1,-6,1,-1,3,2,-1,4,4,2,2,2,2,2022-11-10 19:12:00,2022-11-10 19:55:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4586,2,49,CA,2,1,-6,1,-1,4,1,2,5,5,1,2,2,1,2022-11-13 15:34:00,2022-11-13 16:05:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4587,1,42,NY,9,1,-6,1,-1,4,1,1,5,4,1,1,2,2,2022-11-10 17:50:00,2022-11-10 18:05:00,Desktop
ANES 2020-22 Social Media Study 20230705,4589,1,62,IL,14,1,-6,1,-1,4,1,2,2,5,2,2,2,2,2022-11-10 22:05:00,2022-11-10 22:38:00,Desktop
ANES 2020-22 Social Media Study 20230705,4591,2,37,PA,10,1,2,1,-1,4,1,1,5,2,1,1,1,2,2022-11-10 18:50:00,2022-11-10 19:09:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4592,2,32,OH,12,1,-6,1,-1,2,2,-1,5,3,1,1,1,1,2022-11-10 15:19:00,2022-11-11 16:32:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4595,1,24,IN,14,1,-6,2,-1,2,2,-1,4,5,1,2,2,2,2022-11-10 23:40:00,2022-11-11 20:58:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4597,2,31,CA,9,1,-6,1,-1,4,1,1,5,2,2,1,2,2,2022-11-10 18:59:00,2022-11-10 19:35:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4598,1,69,DE,10,1,-6,1,-1,4,1,3,5,2,1,2,2,1,2022-11-11 18:30:00,2022-11-11 19:27:00,Desktop
ANES 2020-22 Social Media Study 20230705,4599,2,39,SD,2,1,-6,1,-1,4,1,1,5,3,1,1,1,1,2022-11-12 15:18:00,2022-11-12 15:50:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4600,1,43,PA,2,1,-6,1,-1,4,1,1,5,4,1,2,2,2,2022-11-11 23:22:00,2022-11-11 23:47:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4601,1,55,NE,1,1,6,1,-1,4,1,2,5,3,1,2,1,1,2022-11-10 17:50:00,2022-11-10 18:45:00,Desktop
ANES 2020-22 Social Media Study 20230705,4602,2,33,MS,12,1,-6,1,-1,1,2,-1,5,5,1,1,1,1,2022-11-10 17:37:00,2022-11-10 18:04:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4603,2,60,TX,14,1,-6,1,-1,1,2,-1,5,3,1,1,2,2,2022-11-10 23:09:00,2022-11-10 23:34:00,Tablet
ANES 2020-22 Social Media Study 20230705,4604,1,33,UT,14,1,-6,1,-1,4,1,2,1,5,1,2,2,2,2022-11-10 19:04:00,2022-11-10 19:39:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4605,2,47,CA,1,1,-6,1,-1,4,1,2,4,5,1,1,2,2,2022-11-10 14:28:00,2022-11-10 14:48:00,Desktop
ANES 2020-22 Social Media Study 20230705,4607,1,72,AK,9,1,-6,1,-1,4,1,1,5,1,2,2,2,2,2022-11-22 15:41:00,2022-11-22 16:14:00,Desktop
ANES 2020-22 Social Media Study 20230705,4608,2,39,SC,12,1,5,1,SC,4,2,-1,5,2,2,2,2,2,2022-11-11 08:54:00,2022-11-11 09:14:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4609,1,29,CT,9,1,-6,1,-1,4,1,1,5,2,2,2,2,2,2022-11-10 16:40:00,2022-11-10 17:08:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4610,2,70,NY,1,1,-6,1,-1,4,1,2,5,3,1,-7,-7,-7,2022-11-10 16:43:00,2022-11-11 20:47:00,Desktop
ANES 2020-22 Social Media Study 20230705,4611,2,57,CA,1,1,-6,1,-1,4,1,1,5,1,-7,2,-7,-7,2022-11-10 20:57:00,2022-11-10 21:22:00,Desktop
ANES 2020-22 Social Media Study 20230705,4614,2,31,GA,1,1,-6,1,-1,4,1,3,4,4,-1,-1,-1,-1,2022-11-12 18:29:00,2022-11-12 19:00:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4615,1,61,CA,2,1,-6,1,-1,4,1,1,5,2,1,2,2,1,2022-11-16 19:45:00,2022-11-16 20:18:00,Desktop
ANES 2020-22 Social Media Study 20230705,4616,1,40,MI,1,1,-6,1,-1,4,1,1,5,4,1,2,2,2,2022-11-10 21:23:00,2022-11-10 21:53:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4617,1,80,WA,14,1,-6,1,-1,4,1,1,5,3,2,2,2,2,2022-11-09 10:46:00,2022-11-09 11:14:00,Desktop
ANES 2020-22 Social Media Study 20230705,4618,1,57,MI,2,1,-6,1,-1,4,1,2,3,5,1,2,2,2,2022-11-10 15:49:00,2022-11-10 16:39:00,Desktop
ANES 2020-22 Social Media Study 20230705,4619,2,33,FL,1,1,-6,1,-1,1,2,-1,1,5,2,1,1,2,2022-11-13 19:07:00,2022-11-13 20:01:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4620,1,44,IN,1,1,-6,1,-1,3,1,2,4,3,2,2,2,2,2022-11-11 14:28:00,2022-11-11 15:37:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4621,1,48,CA,12,1,-6,1,-1,4,1,2,2,5,2,1,2,2,2022-11-09 16:18:00,2022-11-09 16:53:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4623,2,67,MO,1,1,-6,1,-1,4,1,1,5,1,2,2,2,2,2022-11-11 12:42:00,2022-11-11 16:32:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4624,1,74,NM,12,1,-6,1,-1,4,1,2,3,5,2,2,2,2,2022-11-10 18:04:00,2022-11-10 18:28:00,Desktop
ANES 2020-22 Social Media Study 20230705,4626,2,62,MD,1,1,-6,1,-1,4,1,1,5,4,1,1,1,1,2022-11-11 16:13:00,2022-11-12 19:59:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4628,2,28,NY,14,1,-6,1,-1,4,1,1,5,2,1,1,2,2,2022-11-28 18:42:00,2022-11-28 19:04:00,Desktop
ANES 2020-22 Social Media Study 20230705,4629,1,80,SD,2,1,-6,1,-1,4,1,2,5,4,2,2,2,2,2022-11-10 16:25:00,2022-11-10 16:59:00,Desktop
ANES 2020-22 Social Media Study 20230705,4631,2,41,IA,10,1,-6,1,-1,2,2,-1,5,3,1,1,1,2,2022-11-10 18:12:00,2022-11-10 18:36:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4632,1,68,MA,14,1,-6,1,-1,4,1,1,5,2,1,1,-7,-7,2022-11-10 14:03:00,2022-11-11 08:49:00,Desktop
ANES 2020-22 Social Media Study 20230705,4634,2,69,NY,14,1,-6,1,-1,4,1,1,5,3,1,1,2,1,2022-11-10 19:25:00,2022-11-10 19:53:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4635,2,66,MT,1,1,-6,1,-1,4,1,2,2,5,2,2,2,2,2022-11-09 11:42:00,2022-11-09 12:12:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4636,2,59,ME,11,1,1,1,-1,3,2,-1,5,2,1,2,-7,2,2022-11-15 03:58:00,2022-11-15 12:26:00,Desktop
ANES 2020-22 Social Media Study 20230705,4638,1,35,TX,1,1,-6,1,-1,4,2,-1,5,4,1,1,2,2,2022-11-11 17:32:00,2022-11-12 20:31:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4639,2,42,UT,14,1,-6,1,-1,4,1,2,4,5,1,1,1,2,2022-11-12 09:26:00,2022-11-12 10:14:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4641,1,48,TN,12,1,-6,1,-1,4,1,1,3,4,1,1,2,2,2022-11-15 12:57:00,2022-11-15 13:16:00,Desktop
ANES 2020-22 Social Media Study 20230705,4642,1,37,PA,12,1,-6,1,-1,3,2,-1,5,4,1,2,2,1,2022-11-11 17:10:00,2022-11-11 17:34:00,Desktop
ANES 2020-22 Social Media Study 20230705,4644,1,80,KY,1,1,-6,1,-1,4,1,2,3,5,-1,-1,-1,-1,2022-11-11 13:32:00,2022-11-11 14:14:00,Desktop
ANES 2020-22 Social Media Study 20230705,4645,1,48,AZ,9,1,-6,2,-1,1,2,-1,5,5,1,-7,-7,2,2022-11-18 22:28:00,2022-11-18 22:52:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4646,1,76,NC,1,1,7,1,-1,4,1,2,2,5,2,2,2,2,2022-11-10 21:50:00,2022-11-22 21:15:00,Desktop
ANES 2020-22 Social Media Study 20230705,4647,1,38,OH,2,1,-6,1,-1,4,2,-1,5,5,1,2,1,2,2022-11-23 07:20:00,2022-11-23 07:38:00,Desktop
ANES 2020-22 Social Media Study 20230705,4651,2,77,OH,12,1,4,1,-1,4,1,1,5,4,2,2,2,2,2022-11-11 09:53:00,2022-11-11 10:18:00,Desktop
ANES 2020-22 Social Media Study 20230705,4653,2,44,TN,14,1,-6,1,-1,4,1,1,5,2,1,1,2,2,2022-11-10 16:45:00,2022-11-10 17:13:00,Desktop
ANES 2020-22 Social Media Study 20230705,4654,2,58,VA,9,1,-6,1,-1,4,1,1,5,3,1,2,2,2,2022-11-09 16:56:00,2022-11-09 17:18:00,Desktop
ANES 2020-22 Social Media Study 20230705,4655,1,48,PA,14,1,-6,1,-1,4,1,1,5,2,2,2,2,2,2022-11-10 13:44:00,2022-11-10 13:59:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4656,1,46,PA,1,1,-6,1,-1,4,1,1,5,2,1,1,2,2,2022-11-10 19:30:00,2022-11-10 19:48:00,Desktop
ANES 2020-22 Social Media Study 20230705,4657,2,35,MA,12,1,2,1,-1,4,1,2,5,5,1,1,1,-7,2022-11-11 16:20:00,2022-11-11 16:51:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4658,2,71,OH,2,1,4,1,-1,4,1,1,5,1,1,1,-7,2,2022-11-10 15:25:00,2022-11-10 16:04:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4659,1,37,TX,2,1,-6,1,-1,1,1,1,2,5,2,2,2,2,2022-11-10 21:01:00,2022-11-10 21:44:00,Desktop
ANES 2020-22 Social Media Study 20230705,4660,1,28,OH,1,1,-6,1,-1,1,2,-1,5,5,1,2,1,1,2022-11-27 20:40:00,2022-11-27 21:35:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4661,2,56,MD,2,1,-6,1,-1,4,2,-1,5,3,1,1,2,2,2022-11-10 20:12:00,2022-11-10 20:58:00,Desktop
ANES 2020-22 Social Media Study 20230705,4662,1,70,CA,1,1,-6,1,-1,4,1,2,4,5,1,2,2,2,2022-11-10 15:22:00,2022-11-10 15:54:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4663,1,59,IA,10,1,-6,1,-1,4,1,1,5,1,2,2,2,2,2022-11-09 16:29:00,2022-11-09 16:58:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4664,2,46,FL,1,1,-6,1,-1,4,1,2,3,5,2,2,2,2,2022-11-30 21:21:00,2022-11-30 21:57:00,Desktop
ANES 2020-22 Social Media Study 20230705,4665,2,69,IA,2,1,-6,1,-1,4,1,2,2,5,1,-7,1,2,2022-11-10 15:13:00,2022-11-10 15:58:00,Desktop
ANES 2020-22 Social Media Study 20230705,4668,2,25,OH,11,1,-6,1,-1,4,1,1,5,3,1,1,1,2,2022-11-12 20:17:00,2022-12-28 20:42:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4670,2,71,IL,2,1,-6,1,-1,1,1,1,5,1,1,2,2,2,2022-11-10 16:23:00,2022-11-10 16:48:00,Desktop
ANES 2020-22 Social Media Study 20230705,4671,1,37,WA,12,1,6,1,-1,4,1,2,4,5,1,1,2,2,2022-11-10 18:05:00,2022-11-12 14:41:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4673,1,61,OH,14,1,-6,1,-1,4,1,2,4,5,1,2,2,2,2022-11-11 12:30:00,2022-11-11 13:08:00,Desktop
ANES 2020-22 Social Media Study 20230705,4674,2,32,AL,11,1,-6,1,AL,1,2,-1,5,1,1,-7,1,2,2022-11-12 15:11:00,2022-11-12 15:44:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4675,2,32,CA,11,1,-6,2,-1,3,2,-1,5,4,1,1,1,2,2022-11-10 23:22:00,2022-11-12 11:27:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4678,1,64,TX,2,1,3,1,-1,3,2,-1,5,1,-1,-1,-1,-1,2022-11-10 17:53:00,2022-11-10 18:54:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4679,1,68,FL,10,1,-6,1,-1,4,1,2,1,5,-1,-1,-1,-1,2022-11-10 15:54:00,2022-11-10 16:10:00,Desktop
ANES 2020-22 Social Media Study 20230705,4682,1,65,TN,1,1,-6,1,-1,4,1,2,2,5,1,2,2,2,2022-11-11 13:44:00,2022-11-11 14:06:00,Tablet
ANES 2020-22 Social Media Study 20230705,4683,1,28,TX,12,1,-6,2,-1,2,2,-1,5,5,1,2,2,2,2022-11-11 12:35:00,2022-11-11 13:11:00,Desktop
ANES 2020-22 Social Media Study 20230705,4684,2,25,MD,11,1,-6,1,-1,2,2,-1,5,3,1,1,1,1,2022-11-12 14:38:00,2022-11-15 20:22:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4685,1,59,TN,12,1,-6,2,-1,1,2,-1,5,3,1,-7,-7,-7,2022-11-12 21:58:00,2022-11-12 22:21:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4686,2,48,TX,1,1,-6,1,-1,4,1,2,2,5,1,2,2,2,2022-11-10 19:03:00,2022-11-10 19:20:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4687,2,63,NV,1,1,-6,1,-1,4,1,2,2,5,2,2,2,2,2022-11-11 11:24:00,2022-11-11 12:21:00,Desktop
ANES 2020-22 Social Media Study 20230705,4688,1,73,CA,1,1,-6,1,-1,4,1,2,3,5,1,2,2,2,2022-11-10 19:01:00,2022-11-10 19:29:00,Desktop
ANES 2020-22 Social Media Study 20230705,4690,1,62,PA,2,1,-6,1,-1,4,1,2,5,5,1,2,2,2,2022-12-08 10:50:00,2022-12-08 11:10:00,Desktop
ANES 2020-22 Social Media Study 20230705,4691,2,37,TX,10,1,2,1,-1,4,1,1,5,4,2,2,-7,-7,2022-11-10 16:40:00,2022-11-11 06:49:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4692,1,41,OH,12,1,-6,1,-1,1,2,-1,1,5,1,2,2,2,2022-11-18 14:57:00,2022-11-22 00:02:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4693,1,42,CA,11,1,-6,1,-1,4,1,2,3,5,1,2,2,2,2022-12-04 09:02:00,2022-12-04 09:23:00,Desktop
ANES 2020-22 Social Media Study 20230705,4694,1,55,PA,12,1,-6,1,-1,4,1,2,4,5,-1,-1,-1,-1,2022-11-10 19:50:00,2022-11-12 08:51:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4696,2,45,TX,2,1,-6,1,-1,4,1,1,5,3,1,1,2,2,2022-11-10 16:20:00,2022-11-10 16:41:00,Desktop
ANES 2020-22 Social Media Study 20230705,4697,2,19,LA,1,1,5,1,-1,4,1,2,4,4,-1,-1,-1,-1,2022-11-17 16:03:00,2022-11-17 16:13:00,Desktop
ANES 2020-22 Social Media Study 20230705,4699,2,50,PA,11,1,-6,1,-1,4,1,2,1,5,1,2,2,2,2022-11-14 12:21:00,2022-11-14 12:35:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4701,1,30,OK,11,1,-6,3,-1,1,2,-1,5,5,1,2,2,2,2022-11-11 19:35:00,2022-11-11 19:51:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4705,1,58,MI,9,1,2,1,-1,4,1,1,5,2,1,2,2,1,2022-11-18 16:26:00,2022-11-18 16:47:00,Desktop
ANES 2020-22 Social Media Study 20230705,4706,1,71,NE,1,1,-6,1,-1,4,1,2,3,5,1,2,2,2,2022-11-10 21:52:00,2022-11-10 22:32:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4707,1,69,TX,1,1,-6,1,-1,4,1,2,2,5,2,2,2,2,2022-11-28 21:45:00,2022-11-28 22:17:00,Desktop
ANES 2020-22 Social Media Study 20230705,4708,1,80,OH,11,1,-6,1,-1,4,1,1,5,1,1,1,-7,-7,2022-11-10 19:00:00,2022-11-10 19:33:00,Desktop
ANES 2020-22 Social Media Study 20230705,4709,2,61,MI,2,1,-6,1,-1,4,1,1,5,2,-1,-1,-1,-1,2022-11-12 14:40:00,2022-11-13 15:11:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4710,2,57,OH,12,1,-6,2,-1,1,2,-1,5,3,1,-7,-7,-7,2022-11-12 08:37:00,2022-11-12 09:07:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4711,2,39,PA,-1,1,6,2,-1,2,2,-1,2,4,1,2,2,2,2022-11-10 20:51:00,2022-11-10 21:08:00,Desktop
ANES 2020-22 Social Media Study 20230705,4712,2,36,MI,12,1,2,1,-1,2,2,-1,4,3,1,1,1,2,2022-11-26 22:29:00,2022-11-26 23:19:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4714,2,53,AL,12,1,3,1,-1,1,2,-1,3,3,1,2,2,2,2022-11-15 20:30:00,2022-11-15 21:23:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4715,1,64,MN,12,1,-6,1,-1,4,1,2,4,5,1,1,2,2,2022-11-10 12:57:00,2022-11-10 13:28:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4716,2,46,CO,12,1,-6,1,-1,4,1,2,4,5,1,2,2,2,2022-11-09 13:21:00,2022-11-10 11:46:00,Desktop
ANES 2020-22 Social Media Study 20230705,4718,2,70,CA,12,1,-6,1,-1,1,2,-1,5,3,2,-7,-7,-7,2022-11-10 18:22:00,2022-11-10 18:43:00,Desktop
ANES 2020-22 Social Media Study 20230705,4719,1,37,NY,1,1,5,1,-1,1,1,1,5,1,1,2,2,2,2022-11-12 17:36:00,2022-11-13 09:17:00,Desktop
ANES 2020-22 Social Media Study 20230705,4722,2,59,FL,12,1,-6,1,-1,4,1,2,1,5,-1,-1,-1,-1,2022-11-11 07:44:00,2022-11-11 08:11:00,Desktop
ANES 2020-22 Social Media Study 20230705,4724,1,44,UT,9,1,-6,1,-1,1,1,1,5,3,1,2,2,1,2022-11-10 19:53:00,2022-11-10 20:11:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4725,1,34,IA,1,1,-6,1,-1,4,1,1,5,3,1,1,2,2,2022-11-10 07:32:00,2022-11-10 08:09:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4726,1,64,MT,2,1,-6,1,-1,4,1,3,5,3,1,2,2,2,2022-11-12 05:42:00,2022-11-12 06:07:00,Desktop
ANES 2020-22 Social Media Study 20230705,4727,2,42,CA,10,1,-6,1,-1,4,1,1,5,2,1,1,2,2,2022-11-10 14:35:00,2022-11-10 14:55:00,Desktop
ANES 2020-22 Social Media Study 20230705,4728,1,59,DC,14,1,-6,1,-1,4,1,1,5,2,2,2,2,1,2022-11-13 18:41:00,2022-11-13 18:56:00,Desktop
ANES 2020-22 Social Media Study 20230705,4729,2,46,CT,1,1,3,1,-1,4,1,1,5,2,1,1,2,2,2022-11-10 17:52:00,2022-11-10 18:07:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4730,1,24,MO,12,1,-6,1,-1,4,1,2,1,5,1,1,1,2,2022-11-18 14:43:00,2022-11-18 14:59:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4732,1,40,CA,11,1,-6,1,-1,4,1,1,5,1,2,2,2,2,2022-11-10 11:00:00,2022-11-10 16:39:00,Desktop
ANES 2020-22 Social Media Study 20230705,4735,2,50,PA,2,1,3,1,-1,4,1,2,4,5,1,1,2,2,2022-11-10 20:59:00,2022-11-10 21:29:00,Desktop
ANES 2020-22 Social Media Study 20230705,4736,1,79,CA,1,1,-6,1,-1,1,1,2,2,5,2,2,2,2,2022-11-12 13:54:00,2022-11-12 14:26:00,Desktop
ANES 2020-22 Social Media Study 20230705,4737,2,40,NY,2,1,-6,1,-1,4,1,1,5,2,1,1,1,2,2022-11-10 23:06:00,2022-11-10 23:33:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4738,2,55,PA,1,1,-6,1,-1,4,1,2,2,5,1,2,2,2,2022-11-12 07:59:00,2022-11-12 08:30:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4739,1,56,PA,14,1,-6,1,-1,4,1,2,3,5,1,-7,-7,-7,2022-11-10 23:18:00,2022-11-10 23:37:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4740,1,42,IA,14,1,-6,1,-1,4,1,1,5,1,1,2,-7,2,2022-11-23 11:48:00,2022-12-03 18:39:00,Smartphone
ANES 2020-22 Social Media Study 20230705,4741,1,34,CA,11,1,-6,1,-1,2,2,-1,4,3,1,1,1,2,2022-11-12 12:37:00,2022-11-12 13:29:00,Desktop
ANES 2020-22 Social Media Study 20230705,4742,1,57,MI,1,1,-6,1,-1,4,1,2,3,5,-1,-1,-1,-1,2022-11-10 20:19:00,2022-11-10 20:42:00,Desktop
ANES 2020-22 Social Media Study 20230705,4744,2,51,CA,2,1,-6,1,-1,4,1,1,5,2,2,2,2,2,2022-12-19 10:19:00,2022-12-19 10:38:00,Desktop
ANES 2020-22 Social Media Study 20230705,4745,1,36,CA,1,1,-6,1,-1,4,1,1,5,3,1,1,-7,1,2022-11-10 16:13:00,2022-11-10 16:38:00,Desktop
ANES 2020-22 Social Media Study 20230705,4746,2,33,MN,1,1,-6,1,-1,4,1,2,3,5,1,1,1,2,2022-11-11 01:30:00,2022-11-12 15:13:00,Smartphone
